0,1,2,3,4,5,6,7,8,time
114,2736465408,0,0.0,0.0462,-0.2643,-0.0185,-0.1083,0.0134,1739366647434.1726
115,2904237568,0,0.0,0.0462,-0.2643,-0.0185,-0.0993,0.0067,1739366647444.174
116,3072009728,0,0.0,0.0231,-0.2643,-0.0185,-0.0903,0.0134,1739366647454.1755
117,3239781888,0,0.0,0.0462,-0.2643,-0.0185,-0.0903,0.0134,1739366647464.177
118,3407554048,0,0.0,0.0462,-0.2643,-0.0278,-0.1083,0.0134,1739366647474.1785
119,3575326208,0,0.0,0.0231,-0.1321,-0.0185,-0.0993,0.0067,1739366647484.18
120,3743098368,0,0.0,0.0462,-0.1321,-0.0185,-0.0903,0.0067,1739366647494.1816
121,3910870528,0,0.0,0.0693,-0.2643,-0.0185,-0.1083,0.0134,1739366647504.183
122,4078642688,0,0.023,0.0462,-0.2643,-0.0278,-0.0993,0.0,1739366647514.1846
123,4246414848,0,0.0,0.0462,-0.2643,-0.0278,-0.0993,0.0,1739366647524.186
124,119285248,0,0.0,0.0693,-0.1321,0.0,-0.1083,0.0067,1739366647534.1875
125,287057408,0,0.023,0.0462,-0.1321,-0.0278,-0.0903,0.0,1739366647544.189
126,454829568,0,0.0,0.0462,-0.1321,-0.0185,-0.0993,0.0,1739366647554.1904
127,622601728,0,0.0,0.0462,-0.1321,-0.0185,-0.1173,0.0134,1739366647564.1921
128,790373888,0,0.023,0.0462,-0.2643,-0.0278,-0.0993,0.0,1739366647574.1936
129,958146048,0,0.023,0.0462,-0.2643,-0.0092,-0.0993,0.0067,1739366647584.195
130,1125918208,0,0.0,0.0462,-0.2643,-0.0185,-0.1083,0.0134,1739366647594.1965
131,1293690368,0,0.023,0.0462,-0.2643,-0.0185,-0.1083,0.0067,1739366647604.198
132,1461462528,0,0.0,0.0462,-0.2643,-0.0185,-0.0903,0.0,1739366647614.1995
133,1629234688,0,0.0,0.0462,-0.2643,-0.0278,-0.1083,0.0134,1739366647624.201
134,1797006848,0,-0.023,0.0693,-0.1321,0.0,-0.1083,0.0067,1739366647634.2026
135,1964779008,0,0.0,0.0693,-0.2643,-0.0092,-0.0993,0.0067,1739366647644.204
136,2132551168,0,0.0,0.0231,-0.1321,-0.0185,-0.0993,0.0067,1739366647654.2056
137,2300323328,0,-0.023,0.0462,-0.2643,-0.0092,-0.0993,0.0067,1739366647664.207
138,2468095488,0,-0.023,0.0462,-0.2643,-0.0092,-0.0993,0.0067,1739366647674.2085
139,2635867648,0,0.0,0.0231,-0.2643,-0.0185,-0.1083,0.0134,1739366647684.21
140,2803639808,0,-0.023,0.0462,-0.1321,-0.0092,-0.1083,0.0134,1739366647694.2114
141,2971411968,0,-0.023,0.0231,-0.2643,-0.0185,-0.1083,0.0134,1739366647704.2131
142,3139184128,0,0.0,0.0231,-0.2643,-0.0278,-0.1083,0.0067,1739366647714.2146
143,3306956288,0,0.0,0.0231,-0.2643,-0.0185,-0.1083,0.0134,1739366647724.216
144,3474728448,0,0.0,0.0231,-0.2643,-0.0185,-0.1083,0.0134,1739366647734.2175
145,3642500608,0,0.0,0.0231,-0.2643,-0.0278,-0.1083,0.0067,1739366647744.219
146,3810272768,0,0.0,0.0,-0.2643,-0.0185,-0.0903,0.0134,1739366647754.2205
147,3978044928,0,-0.023,0.0231,-0.1321,-0.0185,-0.0993,0.0067,1739366647764.222
148,4145817088,0,0.0,0.0462,-0.2643,-0.0371,-0.0993,0.0067,1739366647774.2236
149,18687488,0,0.023,0.0231,-0.2643,-0.0185,-0.1083,0.0067,1739366647784.225
150,186459648,0,0.023,0.0462,-0.2643,-0.0185,-0.1083,0.0067,1739366647794.2266
151,354231808,0,0.0,0.0462,-0.2643,-0.0185,-0.1083,0.0134,1739366647804.228
152,522003968,0,0.023,0.0462,-0.2643,-0.0092,-0.0993,0.0134,1739366647814.2295
153,689776128,0,0.023,0.0231,-0.2643,-0.0185,-0.1083,0.0134,1739366647824.231
