-0.416,-2.1881,-29.3456
-0.3929,-2.119,-29.61
-0.416,-2.119,-29.4778
-0.416,-2.2112,-29.3456
-0.3929,-2.2803,-29.4778
-0.3929,-2.3494,-29.4778
-0.3698,-2.3954,-29.4778
-0.3929,-2.3263,-29.4778
-0.3929,-2.2342,-29.4778
-0.4392,-2.2112,-29.3456
-0.4392,-2.2342,-29.3456
-0.4623,-2.3263,-29.3456
-0.4854,-2.3494,-29.4778
-0.4392,-2.3033,-29.4778
-0.416,-2.2572,-29.61
-0.3929,-2.2112,-29.4778
-0.4392,-2.1651,-29.3456
-0.416,-2.1421,-29.4778
-0.416,-2.1651,-29.3456
-0.3929,-2.2572,-29.3456
-0.3929,-2.3033,-29.4778
-0.416,-2.2803,-29.4778
-0.3929,-2.1651,-29.4778
-0.416,-2.0499,-29.7422
-0.4392,-1.9578,-29.61
-0.4392,-1.9578,-29.4778
-0.416,-2.0269,-29.4778
-0.3929,-2.1881,-29.4778
-0.416,-2.2572,-29.4778
-0.416,-2.1421,-29.4778
-0.4392,-2.0039,-29.4778
-0.4623,-1.9348,-29.4778
-0.4854,-1.9808,-29.4778
-0.4623,-2.0499,-29.4778
-0.4392,-2.096,-29.61
-0.3929,-2.073,-29.61
-0.3929,-2.0039,-29.4778
-0.416,-1.8887,-29.4778
-0.4392,-1.8657,-29.3456
-0.4392,-1.9578,-29.4778
-0.4392,-2.0499,-29.61
-0.3929,-2.096,-29.7422
-0.3929,-2.0499,-29.61
-0.3698,-1.9578,-29.61
-0.3929,-1.8657,-29.4778
-0.4392,-1.8196,-29.4778
-0.416,-1.9808,-29.4778
-0.416,-2.1421,-29.4778
-0.3929,-2.2572,-29.3456
-0.416,-2.2803,-29.4778
-0.416,-2.1421,-29.4778
-0.4623,-2.0269,-29.4778
-0.4854,-1.9117,-29.4778
-0.4623,-1.9348,-29.3456
-0.4854,-2.0039,-29.3456
-0.4392,-2.096,-29.2134
-0.4392,-2.1421,-29.2134
-0.4392,-2.1421,-29.2134
-0.4623,-2.096,-29.2134
-0.4854,-2.0499,-29.3456
-0.4623,-2.0269,-29.3456
-0.4623,-2.0039,-29.4778
-0.4623,-1.9348,-29.4778
-0.4854,-1.9348,-29.3456
-0.4623,-2.0269,-29.2134
-0.4623,-2.119,-29.3456
-0.4623,-2.096,-29.3456
-0.4854,-2.0499,-29.4778
-0.5085,-1.9578,-29.4778
-0.5316,-1.8657,-29.4778
-0.4854,-1.8426,-29.3456
-0.5085,-1.9117,-29.2134
-0.5085,-2.0499,-29.3456
-0.5085,-2.073,-29.3456
-0.5085,-2.096,-29.4778
-0.5085,-2.0269,-29.4778
-0.5316,-1.9348,-29.3456
-0.5547,-1.9808,-29.3456
-0.5547,-2.0499,-29.4778
-0.5316,-2.1421,-29.4778
-0.5085,-2.2112,-29.3456
-0.5085,-2.1651,-29.4778
-0.5085,-2.096,-29.4778
-0.5316,-2.073,-29.3456
-0.5316,-2.119,-29.4778
-0.5085,-2.2112,-29.3456
-0.4854,-2.2803,-29.4778
-0.5085,-2.2112,-29.3456
-0.5085,-2.0499,-29.3456
-0.5547,-2.0039,-29.3456
-0.5316,-2.0499,-29.3456
-0.5085,-2.2342,-29.3456
-0.4854,-2.3954,-29.3456
